SeriesName,ProductName,Inductance,Tolerance,DcrTypical,DcrMax,DcrTolerance,SrfTypical,Isat10,Isat20,Isat30,Irms20Cat25C,Irms40Cat25C,Isat30At100C,Isat30At125C,Length,Width,Height
LPS5015,LPS5015-684,0,20.0,,10.6,,4.0,0.11,0.115,0.12,,0.175,,,5.0,5.0,1.5
LPS5015,LPS5015-822,0,20.0,,0.28,,49.0,1.4,1.5,1.5503,,1.05,,,5.0,5.0,1.5
LPS5030,LPS5030-103,0,20.0,,0.127,,30.0,1.4682,1.5756,1.6,,1.5,,,5.0,5.0,3.0
LPS5030,LPS5030-104,0,20.0,,0.6,,10.0,0.2688,0.29,0.3072,,0.75,,,5.0,5.0,3.0
LPS5030,LPS5030-105,0,20.0,,5.1,,2.5,0.09,0.096,0.0998,,0.25,,,5.0,5.0,3.0
LPS5030,LPS5030-122,0,20.0,,0.043,,210.0,3.8562,4.0,4.1,,2.65,,,5.0,5.0,3.0
LPS5030,LPS5030-123,0,20.0,,0.155,,24.0,1.3619,1.4,1.479,,1.4,,,5.0,5.0,3.0
LPS5030,LPS5030-124,0,20.0,,0.8,,9.0,0.3,0.33,0.34,,0.66,,,5.0,5.0,3.0
LPS5030,LPS5030-153,0,20.0,,0.16,,32.0,0.72,0.7746,0.8,,1.4,,,5.0,5.0,3.0
LPS5030,LPS5030-154,0,20.0,,0.86,,7.5,0.26,0.29,0.3051,,0.57,,,5.0,5.0,3.0
LPS5030,LPS5030-155,0,20.0,,7.6,,2.0,0.076,0.082,0.084,,0.21,,,5.0,5.0,3.0
LPS5030,LPS5030-172,0,20.0,,0.051,,190.0,3.3,3.4,3.4955,,2.5,,,5.0,5.0,3.0
LPS5030,LPS5030-183,0,20.0,,0.17,,27.0,0.8158,0.86,0.88,,1.3,,,5.0,5.0,3.0
LPS5030,LPS5030-185,0,20.0,,10.0,,1.8,0.0716,0.076,0.078,,0.17,,,5.0,5.0,3.0
LPS5030,LPS5030-222,0,20.0,,0.057,,168.0,3.0,3.1627,3.2627,,2.15,,,5.0,5.0,3.0
LPS5030,LPS5030-223,0,20.0,,0.19,,24.0,0.733,0.78,0.8,,1.25,,,5.0,5.0,3.0
LPS5030,LPS5030-224,0,20.0,,1.35,,6.0,0.1931,0.209,0.2187,,0.5,,,5.0,5.0,3.0
LPS5030,LPS5030-225,0,20.0,,11.0,,1.6,0.0634,0.068,0.07,,0.15,,,5.0,5.0,3.0
LPS5030,LPS5030-332,0,20.0,,0.066,,125.0,2.4,2.6,2.674,,1.8,,,5.0,5.0,3.0
LPS5030,LPS5030-333,0,20.0,,0.26,,19.0,0.5362,0.56,0.58,,1.2,,,5.0,5.0,3.0
LPS5030,LPS5030-334,0,20.0,,1.8,,5.0,0.1499,0.1632,0.17,,0.42,,,5.0,5.0,3.0
LPS5030,LPS5030-335,0,20.0,,19.5,,1.3,0.052,0.0558,0.0577,,0.125,,,5.0,5.0,3.0
LPS5030,LPS5030-472,0,20.0,,0.083,,84.0,2.0782,2.185,2.2585,,1.75,,,5.0,5.0,3.0
LPS5030,LPS5030-473,0,20.0,,0.33,,16.0,0.458,0.49,0.5128,,1.0,,,5.0,5.0,3.0
LPS5030,LPS5030-474,0,20.0,,2.8,,4.0,0.135,0.1439,0.1491,,0.37,,,5.0,5.0,3.0
LPS5030,LPS5030-475,0,20.0,,26.0,,1.1,0.0433,0.046,0.0475,,0.11,,,5.0,5.0,3.0
LPS5030,LPS5030-562,0,20.0,,0.089,,70.0,1.8973,1.9856,2.0,,1.65,,,5.0,5.0,3.0
LPS5030,LPS5030-564,0,20.0,,3.2,,3.6,0.1398,0.1526,0.1583,,0.32,,,5.0,5.0,3.0
LPS5030,LPS5030-682,0,20.0,,0.099,,56.0,1.7586,1.8,1.9,,1.6,,,5.0,5.0,3.0
LPS5030,LPS5030-683,0,20.0,,0.44,,12.0,0.38,0.4052,0.4184,,0.9,,,5.0,5.0,3.0
LPS5030,LPS5030-684,0,20.0,,3.8,,3.0,0.1128,0.12,0.1247,,0.29,,,5.0,5.0,3.0
LPS5030,LPS5030-822,0,20.0,,0.125,,45.0,1.6,1.7,1.7521,,1.55,,,5.0,5.0,3.0
LPS5030,LPS5030-823,0,20.0,,0.47,,11.0,0.37,0.4052,0.4194,,0.83,,,5.0,5.0,3.0
LPS5030,LPS5030-901,0,20.0,,0.04,,250.0,4.2576,4.4,4.4811,,2.8,,,5.0,5.0,3.0
LPS6225,LPS6225-102,0,20.0,,0.04,,178.0,0,0,0,,1.65,,,6.2,6.2,2.5
LPS6225,LPS6225-103,0,20.0,,0.105,,35.0,2.3,2.4,2.4735,,1.3,,,6.2,6.2,2.5
LPS6225,LPS6225-104,0,20.0,,0.61,,7.7,0.5,0.54,0.56,,0.64,,,6.2,6.2,2.5
LPS6225,LPS6225-105,0,20.0,,6.0,,2.3,0.165,0.1731,0.175,,0.24,,,6.2,6.2,2.5
LPS6225,LPS6225-106,0,20.0,,70.0,,0.68,0.055,0.0577,0.0591,,0.065,,,6.2,6.2,2.5
LPS6225,LPS6225-124,0,20.0,,0.75,,7.4,0.4357,0.46,0.4795,,0.58,,,6.2,6.2,2.5
LPS6225,LPS6225-153,0,20.0,,0.135,,23.0,2.2597,2.3632,2.4,,1.2,,,6.2,6.2,2.5
LPS6225,LPS6225-154,0,20.0,,0.92,,6.4,0.3853,0.41,0.4265,,0.54,,,6.2,6.2,2.5
LPS6225,LPS6225-155,0,20.0,,9.0,,1.8,0.13,0.135,0.14,,0.2,,,6.2,6.2,2.5
LPS6225,LPS6225-185,0,20.0,,11.7,,1.7,0.1249,0.1298,0.13,,0.14,,,6.2,6.2,2.5
LPS6225,LPS6225-222,0,20.0,,0.045,,100.0,4.367,4.4691,4.5,,1.4,,,6.2,6.2,2.5
LPS6225,LPS6225-223,0,20.0,,0.175,,17.0,1.5901,1.6,1.6892,,1.1,,,6.2,6.2,2.5
LPS6225,LPS6225-224,0,20.0,,1.3,,5.0,0.35,0.3684,0.377,,0.5,,,6.2,6.2,2.5
LPS6225,LPS6225-225,0,20.0,,13.5,,1.3,0.1147,0.1194,0.12,,0.13,,,6.2,6.2,2.5
LPS6225,LPS6225-332,0,20.0,,0.055,,68.0,3.4912,3.7,3.7853,,1.35,,,6.2,6.2,2.5
LPS6225,LPS6225-333,0,20.0,,0.26,,14.0,1.3,1.3518,1.3964,,0.9,,,6.2,6.2,2.5
LPS6225,LPS6225-334,0,20.0,,2.0,,3.8,0.24,0.26,0.27,,0.39,,,6.2,6.2,2.5
LPS6225,LPS6225-335,0,20.0,,21.0,,1.1,0.076,0.0874,0.0911,,0.11,,,6.2,6.2,2.5
LPS6225,LPS6225-472,0,20.0,,0.065,,53.0,3.2,3.3,3.3778,,1.3,,,6.2,6.2,2.5
LPS6225,LPS6225-473,0,20.0,,0.36,,10.0,1.0793,1.1,1.1726,,0.8,,,6.2,6.2,2.5
LPS6225,LPS6225-474,0,20.0,,2.6,,3.2,0.225,0.24,0.2477,,0.37,,,6.2,6.2,2.5
LPS6225,LPS6225-475,0,20.0,,30.0,,0.9,0.078,0.082,0.084,,0.09,,,6.2,6.2,2.5
LPS6225,LPS6225-565,0,20.0,,36.0,,0.72,0.068,0.072,0.074,,0.09,,,6.2,6.2,2.5
LPS6225,LPS6225-682,0,20.0,,0.095,,40.0,2.9,2.9784,3.0,,1.3,,,6.2,6.2,2.5
LPS6225,LPS6225-683,0,20.0,,0.42,,9.6,0.58,0.6348,0.6555,,0.74,,,6.2,6.2,2.5
LPS6225,LPS6225-684,0,20.0,,4.0,,2.8,0.19,0.2035,0.21,,0.26,,,6.2,6.2,2.5
LPS6225,LPS6225-685,0,20.0,,43.0,,0.7,0.06,0.064,0.0658,,0.08,,,6.2,6.2,2.5
LPS6225,LPS6225-825,0,20.0,,54.0,,0.69,0.052,0.058,0.06,,0.075,,,6.2,6.2,2.5
LPS6235,LPS6235-103,0,20.0,,0.1,,37.0,2.0,2.2,2.279,,1.8,,,6.2,6.2,3.5
LPS6235,LPS6235-104,0,20.0,,0.375,,9.0,0.45,0.4884,0.5,,0.9,,,6.2,6.2,3.5
LPS6235,LPS6235-105,0,20.0,,3.4,,2.2,0.1389,0.1541,0.16,,0.3,,,6.2,6.2,3.5
LPS6235,LPS6235-106,0,20.0,,29.5,,0.61,0.0519,0.054,0.056,,0.095,,,6.2,6.2,3.5
LPS6235,LPS6235-123,0,20.0,,0.11,,29.0,2.2,2.3,2.3789,,1.75,,,6.2,6.2,3.5
LPS6235,LPS6235-124,0,20.0,,0.435,,8.3,0.4174,0.4565,0.47,,0.8,,,6.2,6.2,3.5
LPS6235,LPS6235-153,0,20.0,,0.125,,25.0,1.7,1.8,1.8835,,1.7,,,6.2,6.2,3.5
LPS6235,LPS6235-154,0,20.0,,0.535,,7.3,0.41,0.43,0.4473,,0.73,,,6.2,6.2,3.5
LPS6235,LPS6235-155,0,20.0,,4.6,,1.9,0.125,0.134,0.1387,,0.26,,,6.2,6.2,3.5
LPS6235,LPS6235-183,0,20.0,,0.14,,24.0,1.7,1.8,1.9,,1.65,,,6.2,6.2,3.5
LPS6235,LPS6235-185,0,20.0,,5.42,,1.7,0.119,0.125,0.13,,0.23,,,6.2,6.2,3.5
LPS6235,LPS6235-223,0,20.0,,0.145,,24.0,1.4,1.5,1.5598,,1.6,,,6.2,6.2,3.5
LPS6235,LPS6235-224,0,20.0,,0.82,,5.6,0.31,0.34,0.35,,0.64,,,6.2,6.2,3.5
LPS6235,LPS6235-225,0,20.0,,6.7,,1.5,0.098,0.11,0.115,,0.22,,,6.2,6.2,3.5
LPS6235,LPS6235-333,0,20.0,,0.18,,16.0,1.2,1.2911,1.3,,1.3,,,6.2,6.2,3.5
LPS6235,LPS6235-334,0,20.0,,1.2,,4.4,0.27,0.29,0.3,,0.5,,,6.2,6.2,3.5
LPS6235,LPS6235-335,0,20.0,,9.5,,1.1,0.078,0.086,0.09,,0.18,,,6.2,6.2,3.5
LPS6235,LPS6235-473,0,20.0,,0.245,,13.0,1.0,1.0896,1.1,,1.15,,,6.2,6.2,3.5
LPS6235,LPS6235-474,0,20.0,,1.6,,3.6,0.21,0.23,0.239,,0.43,,,6.2,6.2,3.5
LPS6235,LPS6235-475,0,20.0,,14.5,,0.94,0.06,0.0715,0.074,,0.15,,,6.2,6.2,3.5
LPS6235,LPS6235-563,0,20.0,,0.28,,12.0,0.9618,1.0751,1.1,,1.07,,,6.2,6.2,3.5
LPS6235,LPS6235-564,0,20.0,,2.0,,3.1,0.175,0.2044,0.2135,,0.38,,,6.2,6.2,3.5
LPS6235,LPS6235-565,0,20.0,,16.4,,0.86,0.0635,0.07,0.074,,0.13,,,6.2,6.2,3.5
LPS6235,LPS6235-682,0,20.0,,0.075,,55.0,2.755,2.8702,2.9661,,1.9,,,6.2,6.2,3.5
LPS6235,LPS6235-683,0,20.0,,0.345,,10.8,0.82,0.86,0.8963,,1.0,,,6.2,6.2,3.5
LPS6235,LPS6235-684,0,20.0,,2.2,,2.8,0.1832,0.1997,0.208,,0.37,,,6.2,6.2,3.5
LPS6235,LPS6235-685,0,20.0,,21.4,,0.8,0.056,0.0636,0.066,,0.12,,,6.2,6.2,3.5
LPS6235,LPS6235-822,0,20.0,,0.095,,48.0,2.5506,2.7,2.8,,1.85,,,6.2,6.2,3.5
LPS6235,LPS6235-823,0,20.0,,0.315,,10.0,0.56,0.595,0.6119,,0.95,,,6.2,6.2,3.5
LPS6235,LPS6235-824,0,20.0,,2.7,,2.5,0.165,0.18,0.1886,,0.33,,,6.2,6.2,3.5
LPS6235,LPS6235-825,0,20.0,,24.0,,0.7,0.0537,0.058,0.0612,,0.115,,,6.2,6.2,3.5
LPS8045B,LPS8045B-103,0,20.0,0.073,0.09,,49.0,4.0753,4.2,4.3,,2.15,,,8.076,8.076,4.7
LPS8045B,LPS8045B-104,0,20.0,0.297,0.342,,6.5,1.1,1.2,1.2756,,1.1,,,8.076,8.076,4.7
LPS8045B,LPS8045B-105,0,20.0,2.92,3.22,,1.3,0.34,0.3863,0.4,,0.32,,,8.076,8.076,4.7
LPS8045B,LPS8045B-153,0,20.0,0.092,0.11,,23.0,3.388,3.5,3.6,,1.85,,,8.076,8.076,4.7
LPS8045B,LPS8045B-154,0,20.0,0.379,0.442,,5.0,0.953,1.1,1.1567,,0.95,,,8.076,8.076,4.7
LPS8045B,LPS8045B-223,0,20.0,0.102,0.13,,21.0,2.5,2.8729,3.0,,1.75,,,8.076,8.076,4.7
LPS8045B,LPS8045B-224,0,20.0,0.564,0.662,,4.3,0.76,0.84,0.88,,0.82,,,8.076,8.076,4.7
LPS8045B,LPS8045B-333,0,20.0,0.121,0.145,,12.0,2.2,2.4,2.5,,1.6,,,8.076,8.076,4.7
LPS8045B,LPS8045B-334,0,20.0,0.834,0.95,,3.0,0.4898,0.5762,0.66,,0.65,,,8.076,8.076,4.7
LPS8045B,LPS8045B-473,0,20.0,0.153,0.179,,10.0,1.6,1.865,2.0,,1.5,,,8.076,8.076,4.7
LPS8045B,LPS8045B-474,0,20.0,1.28,1.45,,2.5,0.6,0.6358,0.6557,,0.53,,,8.076,8.076,4.7
LPS8045B,LPS8045B-682,0,20.0,0.059,0.075,,63.0,4.9,5.2,5.3,,2.4,,,8.076,8.076,4.7
LPS8045B,LPS8045B-683,0,20.0,0.193,0.223,,8.7,1.4651,1.6829,1.7619,,1.35,,,8.076,8.076,4.7
LPS8045B,LPS8045B-684,0,20.0,1.88,2.23,,2.2,0.47,0.5,0.5149,,0.44,,,8.076,8.076,4.7
LPZ,LPZ3008-224,0,20.0,,11.5,,9.0,0.0611,0.064,0.066,,0.145,,,3.15,3.15,0.8
LPZ,LPZ3008-334,0,20.0,,18.0,,7.0,0.048,0.0532,0.0555,,0.13,,,3.15,3.15,0.8
LPZ,LPZ3010-334,0,20.0,,18.5,,7.0,0.0893,0.0932,0.0953,,0.11,,,3.15,3.15,1.0
LPZ,LPZ3015-334,0,20.0,,23.0,,5.0,0.115,0.12,0.125,,0.095,,,3.15,3.15,1.5
LPZ,LPZ3314-105,0,20.0,,31.0,,3.0,0.078,0.086,0.088,,0.1,,,3.4,3.4,1.4
LPZ,LPZ3314-155,0,20.0,,44.0,,2.7,0.0537,0.062,0.0651,,0.08,,,3.4,3.4,1.4
LPZ,LPZ4012-335,0,20.0,,65.0,,0.95,0.0457,0.048,0.0499,,0.065,,,4.1,4.1,1.2
LPZ,LPZ4018-155,0,20.0,,25.0,,2.4,0.086,0.096,0.1,,0.11,,,4.1,4.1,1.8
LPZ,LPZ4018-185,0,20.0,,31.5,,2.3,0.074,0.082,0.0857,,0.095,,,4.1,4.1,1.8
LPZ,LPZ4018-225,0,20.0,,32.5,,2.1,0.067,0.0797,0.082,,0.09,,,4.1,4.1,1.8
LPZ,LPZ4018-335,0,20.0,,48.0,,1.6,0.062,0.0674,0.0692,,0.075,,,4.1,4.1,1.8
LPZ,LPZ4414-155,0,20.0,,26.4,,2.2,0.074,0.078,0.08,,0.11,,,4.4,4.4,1.4
LPZ,LPZ4414-185,0,20.0,,35.0,,1.9,0.0691,0.0719,0.0738,,0.1,,,4.4,4.4,1.4
LPZ,LPZ4414-225,0,20.0,,42.5,,1.9,0.064,0.067,0.068,,0.08,,,4.4,4.4,1.4
LPZ,LPZ4414-335,0,20.0,,56.0,,1.3,0.054,0.057,0.058,,0.07,,,4.4,4.4,1.4
LPZ,LPZ5010-105,0,20.0,,28.0,,3.0,0.072,0.076,0.078,,0.11,,,5.0,5.0,1.0
LPZ,LPZ5015-335,0,20.0,,55.0,,1.7,0.0512,0.054,0.0556,,0.075,,,5.0,5.0,1.5
LPZ,LPZ5015-475,0,20.0,,80.0,,1.4,0.042,0.0451,0.046,,0.065,,,5.0,5.0,1.5
ME3215,ME3215-102,0,20.0,,0.058,,100.0,2.6,2.9619,3.172,,2.3,,,3.5,2.7,1.7
ME3215,ME3215-103,0,10.0,,0.505,,26.0,0.82,0.92,0.98,,0.79,,,3.5,2.7,1.7
ME3215,ME3215-104,0,10.0,,4.67,,10.0,0.26,0.29,0.31,,0.25,,,3.5,2.7,1.7
ME3215,ME3215-153,0,10.0,,0.773,,26.0,0.66,0.74,0.7953,,0.65,,,3.5,2.7,1.7
ME3215,ME3215-222,0,20.0,,0.107,,64.0,1.4,1.6723,1.8,,1.7,,,3.5,2.7,1.7
ME3215,ME3215-223,0,10.0,,1.0,,19.0,0.54,0.6,0.64,,0.56,,,3.5,2.7,1.7
ME3215,ME3215-332,0,20.0,,0.17,,55.0,1.4,1.5966,1.7,,1.45,,,3.5,2.7,1.7
ME3215,ME3215-333,0,10.0,,1.48,,17.0,0.4378,0.4861,0.52,,0.48,,,3.5,2.7,1.7
ME3215,ME3215-472,0,20.0,,0.245,,43.0,1.0,1.2,1.3,,1.14,,,3.5,2.7,1.7
ME3215,ME3215-473,0,10.0,,2.33,,15.0,0.33,0.3794,0.41,,0.48,,,3.5,2.7,1.7
ME3215,ME3215-683,0,10.0,,3.4,,12.0,0.27,0.31,0.3354,,0.32,,,3.5,2.7,1.7
ME3220,ME3220-102,0,20.0,,0.058,,170.7,2.9703,3.2706,3.4,,2.6,,,3.5,2.7,2.4
ME3220,ME3220-103,0,10.0,,0.434,,39.9,0.9,1.0772,1.1598,,0.87,,,3.5,2.7,2.4
ME3220,ME3220-104,0,10.0,,3.5,,13.3,0.2872,0.3185,0.34,,0.32,,,3.5,2.7,2.4
ME3220,ME3220-123,0,10.0,,0.47,,32.5,0.8331,0.92,0.98,,0.84,,,3.5,2.7,2.4
ME3220,ME3220-152,0,20.0,,0.068,,138.0,2.2,2.5,2.6982,,2.2,,,3.5,2.7,2.4
ME3220,ME3220-153,0,10.0,,0.52,,32.5,0.72,0.7965,0.84,,0.83,,,3.5,2.7,2.4
ME3220,ME3220-183,0,10.0,,0.696,,31.7,0.66,0.7398,0.78,,0.7,,,3.5,2.7,2.4
ME3220,ME3220-222,0,20.0,,0.104,,92.6,1.9881,2.2,2.3687,,2.0,,,3.5,2.7,2.4
ME3220,ME3220-223,0,10.0,,0.787,,29.4,0.5945,0.66,0.7,,0.64,,,3.5,2.7,2.4
ME3220,ME3220-273,0,10.0,,1.19,,26.1,0.5514,0.6137,0.64,,0.54,,,3.5,2.7,2.4
ME3220,ME3220-332,0,20.0,,0.138,,75.6,1.5613,1.7528,1.876,,1.6,,,3.5,2.7,2.4
ME3220,ME3220-333,0,10.0,,1.27,,28.0,0.4975,0.5523,0.58,,0.53,,,3.5,2.7,2.4
ME3220,ME3220-393,0,10.0,,1.38,,22.6,0.47,0.52,0.56,,0.47,,,3.5,2.7,2.4
ME3220,ME3220-472,0,20.0,,0.19,,58.2,1.4,1.6,1.7,,1.3,,,3.5,2.7,2.4
ME3220,ME3220-473,0,10.0,,1.8,,20.7,0.43,0.4782,0.5,,0.45,,,3.5,2.7,2.4
ME3220,ME3220-562,0,20.0,,0.2,,52.5,1.2,1.3763,1.4729,,1.3,,,3.5,2.7,2.4
ME3220,ME3220-563,0,10.0,,2.1,,20.3,0.3898,0.43,0.457,,0.43,,,3.5,2.7,2.4
ME3220,ME3220-682,0,20.0,,0.27,,46.2,1.1693,1.3,1.4,,1.1,,,3.5,2.7,2.4
ME3220,ME3220-683,0,10.0,,2.3,,16.3,0.37,0.41,0.4394,,0.38,,,3.5,2.7,2.4
ME3220,ME3220-822,0,20.0,,0.29,,45.2,1.0,1.1589,1.2,,1.0,,,3.5,2.7,2.4
ME3220,ME3220-823,0,10.0,,3.0,,13.7,0.34,0.3756,0.3985,,0.34,,,3.5,2.7,2.4
MLC12xx,MLC1240-451,0,20.0,0.00173,0.00191,,100.0,18.6967,31.0,44.0,,19.8,,,11.2,10.5,4.1
MLC12xx,MLC1240-901,0,20.0,0.00257,0.00283,,73.0,12.9694,20.5,28.4764,,16.3,,,11.2,10.5,4.1
MLC12xx,MLC1245-152,0,20.0,0.00408,0.00449,,62.0,12.7,20.0,27.5,,14.2,,,11.2,10.5,4.6
MLC12xx,MLC1245-402,0,20.0,0.00818,0.009,,39.0,7.1,11.1827,15.494,,9.86,,,11.2,10.5,4.8
MLC12xx,MLC1250-132,0,20.0,0.00238,0.00262,,61.0,14.05,22.3312,30.6726,,16.5,,,11.2,10.5,5.3
MLC12xx,MLC1250-801,0,20.0,0.00235,0.00259,,89.0,18.5,29.3057,40.0,,17.3,,,11.2,10.5,5.1
MLC12xx,MLC1255-122,0,20.0,0.00238,0.00262,,71.0,15.4,24.4576,33.5493,,17.5,,,11.4,10.5,5.6
MLC12xx,MLC1255-421,0,20.0,0.00093,0.00103,,98.0,20.0,32.0,45.0,,24.1,,,11.4,10.5,5.6
MLC12xx,MLC1260-122,0,20.0,0.00238,0.00262,,72.0,13.8538,22.0,30.7837,,17.6,,,11.2,10.5,6.1
MLC12xx,MLC1260-172,0,20.0,0.00284,0.00313,,70.0,11.4,18.0828,24.9442,,15.3,,,11.4,10.5,6.1
MLC12xx,MLC1260-222,0,20.0,0.0043,0.00473,,63.0,10.16,16.3,22.0,,17.2,,,11.2,10.5,6.1
MLC12xx,MLC1260-332,0,20.0,0.0051,0.0056,,52.0,9.1,14.356,19.4846,,16.7,,,11.4,10.5,6.1
MLC12xx,MLC1260-401,0,20.0,0.00093,0.00103,,110.0,24.46,39.0,54.215,,21.9,,,11.4,10.5,6.1
MLC12xx,MLC1260-472,0,20.0,0.00897,0.00967,,38.0,6.9577,10.8883,14.8,,12.2,,,11.2,10.5,6.1
MLC12xx,MLC1260-682,0,20.0,0.00976,0.01074,,35.0,6.6,10.4743,14.1862,,11.7,,,11.4,10.5,6.1
MLC12xx,MLC1260-822,0,20.0,0.01068,0.01175,,28.0,5.9,9.4,12.9,,10.8,,,11.4,10.5,6.1
MLC12xx,MLC1265-361,0,20.0,0.00093,0.00103,,110.0,24.5,39.0,54.5,,22.7,,,11.4,10.5,6.5
MLC12xx,MLC1265-701,0,20.0,0.00124,0.00137,,82.0,16.9743,26.5,36.6449,,21.0,,,11.4,10.5,6.5
MLC15xx,MLC1538-102,0,20.0,0.00346,0.00381,,77.0,14.0,22.9867,32.5994,,16.7,,,13.8,13.2,3.9
MLC15xx,MLC1538-152,0,20.0,0.00436,0.0048,,50.0,12.8,20.7696,29.396,,14.6,,,13.8,13.2,3.9
MLC15xx,MLC1538-222,0,20.0,0.0059,0.0065,,46.0,9.5,14.9748,20.5,,10.6,,,13.8,13.2,3.9
MLC15xx,MLC1538-332,0,20.0,0.0088,0.00968,,40.0,8.1,12.8,17.5932,,9.86,,,13.8,13.2,3.9
MLC15xx,MLC1550-102,0,20.0,0.00172,0.0019,,73.0,18.0883,29.5,41.0,,19.7,,,13.8,13.2,5.2
MLC15xx,MLC1550-252,0,20.0,0.00343,0.00374,,45.0,10.4,16.4949,22.9458,,15.8,,,13.8,13.2,5.2
MLC15xx,MLC1550-452,0,20.0,0.00713,0.00785,,34.0,7.6954,12.1,16.9,,11.7,,,13.8,13.2,5.2
MLC15xx,MLC1555-302,0,20.0,0.00406,0.00447,,41.0,9.9954,15.9,22.0,,15.6,,,13.8,13.2,5.6
MLC15xx,MLC1555-551,0,20.0,0.00134,0.00148,,90.0,20.5,34.0,48.863,,22.3,,,13.8,13.2,5.6
MLC15xx,MLC1560-901,0,20.0,0.00172,0.0019,,76.0,18.36,30.0,42.8098,,20.6,,,13.8,13.2,6.0
MLC15xx,MLC1565-113,0,20.0,0.0106,0.0116,,23.0,4.6994,7.8,10.8,,9.46,,,14.0,13.2,6.5
MLC15xx,MLC1565-133,0,20.0,0.01257,0.01375,,21.0,4.1522,6.9,9.5,,8.65,,,14.0,13.2,6.5
MLC15xx,MLC1565-142,0,20.0,0.0022,0.00241,,65.0,19.4,30.9415,42.0,,19.9,,,14.0,13.2,6.5
MLC15xx,MLC1565-153,0,20.0,0.0164,0.018,,21.0,4.1586,7.2859,10.2739,,7.75,,,14.0,13.2,6.5
MLC15xx,MLC1565-202,0,20.0,0.00347,0.00382,,55.0,19.7,30.5541,41.0,,16.3,,,14.0,13.2,6.5
MLC15xx,MLC1565-282,0,20.0,0.0041,0.00451,,43.0,14.9,23.0,31.0,,15.2,,,14.0,13.2,6.5
MLC15xx,MLC1565-372,0,20.0,0.0031,0.0034,,40.0,8.4,13.9,19.1648,,16.58,,,14.0,13.2,6.5
MLC15xx,MLC1565-451,0,20.0,0.000864,0.000951,,100.0,31.0,52.369,73.5742,,25.6,,,14.0,13.2,6.5
MLC15xx,MLC1565-472,0,20.0,0.004,0.0044,,32.0,6.9811,12.4559,18.1,,15.57,,,14.0,13.2,6.5
MLC15xx,MLC1565-501,0,20.0,0.000864,0.000951,,110.0,28.8708,46.0,64.4864,,26.9,,,14.0,13.2,6.5
MLC15xx,MLC1565-602,0,20.0,0.0055,0.00605,,26.0,6.3702,10.4,14.4,,13.62,,,14.0,13.2,6.5
MLC15xx,MLC1565-732,0,20.0,0.0072,0.00792,,29.0,5.6842,9.6638,13.5847,,12.01,,,14.0,13.2,6.5
MLC15xx,MLC1565-801,0,20.0,0.0012,0.00132,,89.0,26.0,41.5915,56.9025,,24.6,,,14.0,13.2,6.5
MLC15xx,MLC1565-922,0,20.0,0.0097,0.0106,,26.0,5.0703,8.5,11.8807,,10.18,,,14.0,13.2,6.5
MLC1770,MLC1770-142,0,20.0,0.0018,0.002,,59.0,21.8761,35.5662,50.0,,24.06,,,16.8,16.3,7.0
MLC1770,MLC1770-202,0,20.0,0.0027,0.003,,49.0,17.5556,28.5,40.0,,19.12,,,16.8,16.3,7.0
MLC1770,MLC1770-282,0,20.0,0.0036,0.004,,41.0,16.6,26.9187,37.9189,,15.8,,,16.8,16.3,7.0
MLC1770,MLC1770-801,0,20.0,0.00115,0.0013,,72.0,34.0,56.0,78.1185,,28.92,,,16.8,16.3,7.0
MLC75xx,MLC7532-101,0,30.0,0.0012,0.0014,,140.0,25.3625,40.9222,57.5,,32.5,,,7.5,7.0,3.2
MLC75xx,MLC7532-221,0,20.0,0.0025,0.0028,,128.0,23.5,39.0,54.3263,,26.5,,,7.5,7.0,3.2
MLC75xx,MLC7540-102,0,20.0,0.00442,0.005,,81.0,8.1,12.7733,17.3,,18.2,,,7.5,7.0,4.0
MLC75xx,MLC7540-142,0,20.0,0.0071,0.008,,76.0,7.1,11.0,14.9,,14.1,,,7.5,7.0,4.0
MLC75xx,MLC7540-222,0,20.0,0.0117,0.013,,65.0,5.9,9.1,12.3,,11.3,,,7.5,7.0,4.0
MLC75xx,MLC7542-311,0,20.0,0.0023,0.0027,,114.0,14.7,23.4125,31.9586,,23.8,,,7.5,7.0,4.2
MLC75xx,MLC7542-601,0,20.0,0.00295,0.0038,,96.0,10.998,16.9873,22.9705,,21.9,,,7.5,7.0,4.2
MOS6020,MOS6020-103,0,20.0,,0.092,,36.0,1.158,1.3763,1.5,,2.2,,,6.8,6.0,2.4
MOS6020,MOS6020-104,0,20.0,,0.8,,13.0,0.3887,0.4398,0.4768,,0.56,,,6.8,6.0,2.4
MOS6020,MOS6020-153,0,20.0,,0.13,,30.0,0.98,1.1785,1.2978,,1.8,,,6.8,6.0,2.4
MOS6020,MOS6020-154,0,20.0,,1.28,,10.0,0.3485,0.39,0.43,,0.49,,,6.8,6.0,2.4
MOS6020,MOS6020-222,0,20.0,,0.035,,110.0,2.3,2.7561,3.0,,4.1,,,6.8,6.0,2.4
MOS6020,MOS6020-223,0,20.0,,0.182,,22.0,0.8,0.9,1.0,,1.4,,,6.8,6.0,2.4
MOS6020,MOS6020-224,0,20.0,,2.0,,8.0,0.27,0.31,0.34,,0.42,,,6.8,6.0,2.4
MOS6020,MOS6020-332,0,20.0,,0.046,,85.0,2.2,2.6,2.8,,3.6,,,6.8,6.0,2.4
